,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:2CERwW3X9K9CqCTr0ggUKx,Feeling Fades,spotify:artist:18M7pJRsgFVjEBZ5ufmJAp,The Murder Capital,chamber psych,38,31627,0.379,0.819,0,-4.392,1,0.063,0.01,0.132,0.0812,0.44,82.252,4,angry
spotify:track:33WW8buwsCNhboYvOCVZoT,Forgiver,spotify:artist:3WBTOkUdxZfK3nIBj3Fjw8,Boundaries,danish post-punk,5,570,0.427,0.969,8,-4.029,0,0.0617,7.12e-05,0.508,0.361,0.149,151.05,3,angry
spotify:track:0g9qiBwp97z2F6kiZGdPKZ,Moral Fibre,spotify:artist:2NWimAynlyqVUWD4YnJHlC,LIFE,english indie rock,24,9195,0.329,0.982,6,-1.44,0,0.0633,0.000223,0.0108,0.399,0.12,83.878,4,angry
spotify:track:5ijOoFQ9xA4k8sVfqwQIDz,Old Habits,spotify:artist:5CfLIXfiqkmqz5If0yFu5E,MID CITY,na,34,4804,0.408,0.869,1,-4.129,1,0.0865,7.76e-05,0.000283,0.0441,0.347,180.003,4,angry
spotify:track:6FfJvk4ZllAhSs7z3bHL5x,Thinking About You,spotify:artist:7x6qYdGPScBRRz5lOPeHnG,Press Club,australian garage punk,35,16195,0.357,0.94,9,-3.91,1,0.0735,4.85e-05,0.000347,0.109,0.466,132.827,4,angry
spotify:track:3ZlZNXt2ly4p4LMwnqhxFf,Rowing,spotify:artist:4fysVnJR2KeuQ5VyiTFltS,Empath,philly indie,14,5597,0.188,0.913,2,-2.842,1,0.0646,0.00634,0.109,0.213,0.309,140.21,4,angry
spotify:track:38BIm9DOaOXlg8cVt9tqCz,Shoulderblades,spotify:artist:7IdPmzvB3PugXieZE9vS4S,Girl Band,chamber psych,37,41393,0.408,0.478,4,-11.732,0,0.0547,0.248,0.00645,0.497,0.155,114.346,4,angry
spotify:track:2snchWEIHjQgXWV1CZfo2h,Pure Auto,spotify:artist:18TNVFTJ6WfeicsMRrdJHI,Metz,canadian punk,41,56852,0.246,0.941,10,-5.6,0,0.0713,8.21e-06,0.75,0.0811,0.117,87.128,4,angry
spotify:track:5OJHtNZHVVGTKr3XlIJzMa,GFY,spotify:artist:3NqV2DJoAWsjl787bWaHW7,Amyl and The Sniffers,australian garage punk,45,56953,0.535,0.9,6,-3.235,1,0.0457,0.00106,0.00381,0.0506,0.591,117.424,4,angry
spotify:track:2KxrFTyvqZAfW0MBAzc9Ry,Chainsaw,spotify:artist:7cQEgGUE3lIgSiUrOZbQrx,HIDE,na,6,4393,0.569,0.00107,11,-10.457,0,0.214,0.0583,0.000669,0.0624,0.726,112.35,5,angry
spotify:track:6UNKE06CwCeAVaZBGQ7XAN,No Tomorrow,spotify:artist:0g7CI1yiDHSeKhSTKAxIUi,The Dead Sound,german post-punk,2,379,0.364,0.987,7,-7.592,1,0.0445,0.000142,0.694,0.0962,0.728,148.041,4,angry
spotify:track:7qVg47zXd6QxaHOdt5F6N9,Just Like Ringing a Bell,spotify:artist:5lJ4XQ2hlPlxACN7q3xKL1,Titus Andronicus,indie punk,36,51740,0.201,0.901,9,-6.111,1,0.047,0.00273,0.000188,0.713,0.648,185.703,4,angry
spotify:track:7KyLNtvklcPKBMYBV4k3cs,Eyes,spotify:artist:0aocL5HcJzJlZJtAZH6caL,The Cosmics,birmingham indie,16,1140,0.363,0.882,9,-4.792,1,0.04,2.58e-05,0.811,0.166,0.363,139.945,4,angry
spotify:track:5jNXgqgKEhWG5PTDTY3sKj,Lifelooper®,spotify:artist:4VBq7oPj5Yi4Yfx4hopGY3,Lost in Kiev,french post-rock,28,9934,0.466,0.807,1,-6.213,0,0.0288,0.026,0.816,0.238,0.344,132.935,4,angry
spotify:track:1oYTgpy38PmWDxvVzHkgHQ,Madonna Rocket,spotify:artist:5jh7sgXW2njALiIh0aPXjB,Show Me the Body,noise punk,46,48018,0.375,0.997,11,-2.546,0,0.214,4.36e-05,0.0,0.133,0.0737,164.455,4,angry
spotify:track:6a5HWCd1h00uCBNMbxb7w1,Demeanour,spotify:artist:2P1pNFB3qsW0CsEouzdRjs,Crows,english indie rock,19,6878,0.306,0.939,2,-2.793,0,0.051,0.000913,0.889,0.442,0.257,92.523,4,angry
spotify:track:60avFMEgmwQkCT81rEpcf6,Crazy Energy Night,spotify:artist:4RkC3KmYWnr6PM1FM5Shwz,Pom Poko,trondheim indie,31,9032,0.307,0.86,1,-5.299,0,0.17,5.63e-05,0.926,0.105,0.509,139.179,4,angry
spotify:track:3XqvQon9wqpREAtrOnCoRS,Too Real,spotify:artist:3SXwqSqAoBz9WCI9PDQzY6,Fontaines D.C.,chamber psych,58,157299,0.496,0.96,4,-6.229,0,0.0607,0.0256,9.98e-06,0.111,0.187,172.811,4,angry
spotify:track:0rbh6uCuuCSuZ1vsBvDJpA,Gravity,spotify:artist:0VCf4hjBKWDodCDO7U8yJO,Jealous,na,3,441,0.223,0.911,11,-5.365,0,0.184,0.243,0.667,0.621,0.0807,135.886,4,angry
spotify:track:7LGUoiFZeateHchVoH6sag,Space Rinse,spotify:artist:78x9aF0bqxXHn3noFaHPKW,Gøggs,garage pop,30,16229,0.141,0.93,2,-5.571,1,0.0764,8.94e-05,0.0,0.109,0.426,171.567,4,angry
spotify:track:2XcSaULmDBeiKImzRazuNR,Drive,spotify:artist:6YXQAg2YzoPVppbDK7elYj,Westkust,gothenburg indie,22,7087,0.143,0.932,11,-4.252,1,0.0583,0.000478,0.305,0.0917,0.373,163.174,4,angry
spotify:track:3EQGADvujDRkbRVBXV0fr8,Down in the Basement,spotify:artist:2nAKP6etu8wXNnezKXgqgg,Viagra Boys,stockholm indie,53,70482,0.532,0.943,7,-3.033,1,0.0925,6.13e-05,0.489,0.0717,0.759,134.676,4,angry
spotify:track:4T2CvjfL5W8BRILzAhosSY,St. John,spotify:artist:2XAVJZhPAToTtbpfbGJJ1H,Haze,uk post-punk revival,1,544,0.437,0.957,4,-5.077,1,0.0794,0.000124,7.51e-06,0.336,0.646,148.026,4,angry
spotify:track:0IZbgyTkXkvqQpjhjJh11p,FEEL NOTHING,spotify:artist:6FfjnGXMhxSsJTuGLWBDth,HEALTH,chillwave,58,110748,0.54,0.816,1,-7.334,1,0.031,4.92e-05,0.0104,0.0806,0.242,98.028,4,angry
spotify:track:63OqMoUP4Racq9holZo6dU,Black Brick,spotify:artist:4XpPveeg7RuYS3CgLo75t9,Deafheaven,atmospheric black metal,46,142597,0.194,0.946,2,-5.04,0,0.0742,1.72e-05,0.858,0.355,0.0534,98.626,4,angry
spotify:track:6FbqtoJrgTOTXmrUAkaHKV,Serpentine,spotify:artist:1zC23cF77Lj7ukFsy19nor,Star Horse,american shoegaze,20,3669,0.294,0.902,9,-9.246,0,0.0764,7.52e-06,0.869,0.0647,0.332,164.062,4,angry
spotify:track:4qcMVaYm5acalmXL3pOt2o,GREAT JOB,spotify:artist:0NZsNnETGPWLKJj2Y0vpBx,CHAI,japanese alternative rock,48,59320,0.408,0.787,1,-3.088,1,0.0462,0.00267,0.0033,0.0315,0.216,146.957,4,angry
spotify:track:4cbQoFYKEnoAfcKTrnWlwn,White Male Carnivore,spotify:artist:2EVlbKnHoS3sRVmm4gPf3x,Yak,garage rock revival,32,21866,0.421,0.919,2,-4.784,1,0.077,0.0171,0.00151,0.14,0.319,140.099,4,angry
spotify:track:3YHEUUYqEYLzInHRNfN4bW,Good Time Charlie,spotify:artist:5DT78nxI4rAHYddufPUOBx,Priests,dc indie,33,29864,0.357,0.875,5,-8.687,1,0.0467,0.00805,0.586,0.0861,0.598,177.801,4,angry
spotify:track:540gN8fF2R531bCPPKzyJI,Pain - The Soft Moon Remix,spotify:artist:4iom7VVRU6AHRIu1JUXpLG,Boy Harsher,dark post-punk,53,122360,0.56,0.927,2,-6.856,1,0.045,4.5e-05,0.807,0.208,0.0754,128.002,4,angry
spotify:track:5yLfqNSIhIDJME5iuN80n5,Hot Problems,spotify:artist:50R4ZeEWAEMtF89K0Q2mIz,Detalji,finnish edm,9,571,0.674,0.972,9,-8.454,1,0.0995,0.0168,0.78,0.403,0.112,135.007,4,angry
spotify:track:08c88SUGPT9KMlYZxun3N4,Street Power,spotify:artist:5KuuNGYTUTokLerXMNYCGL,Ho99o9,experimental hip hop,46,73537,0.589,0.789,2,-3.178,1,0.0636,0.000662,7.59e-05,0.188,0.174,140.191,4,angry
spotify:track:0K0XiegtaRIFAHPMruTmNo,Yuk Foo,spotify:artist:3btzEQD6sugImIHPMRgkwV,Wolf Alice,indie rock,59,360277,0.372,0.87,0,-2.918,0,0.0349,4.61e-06,0.918,0.144,0.0876,152.046,4,angry
spotify:track:6eziQPXlVopf6cRo3OO8Va,"I’m Not Your Mother, I’m Not Your Bitch",spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y,Courtney Barnett,australian indie,58,444107,0.465,0.795,4,-6.268,0,0.0479,0.000211,1.38e-06,0.176,0.205,126.76,4,angry
spotify:track:2Kn3xgaDCM4aHuHK7FApgC,Close Your Eyes (And Count To Fuck),spotify:artist:4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,hip hop,70,842625,0.678,0.662,1,-6.473,1,0.3,0.0123,0.0,0.133,0.498,80.318,4,angry
spotify:track:6v9z6bMUbflgU45QrtCBcs,American Guilt,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,chillwave,66,611655,0.281,0.918,1,-3.845,1,0.32,0.166,0.00669,0.323,0.36,99.455,4,angry
spotify:track:606DCepfmXktXbIMiT4stV,Radio Tokyo,spotify:artist:7c5Qvy0cv7VGzRnUSwnSnj,Hookworms,chamber psych,25,21194,0.362,0.795,0,-9.956,1,0.0409,8.37e-06,0.819,0.0642,0.622,151.75,4,angry
spotify:track:1ugFfwojrszdVB7klrnQMP,I Remember,spotify:artist:34LdbFt5sVXKTJOzf1iExQ,Bully,bubblegrunge,43,52043,0.288,0.901,0,-5.61,1,0.0657,0.000103,0.00161,0.25,0.533,183.624,4,angry
spotify:track:3OjmJX4P4WQhdpuB0eBzn9,Hellfire,spotify:artist:1vd7OHxzKOJeFKjN1M7VTb,Drunk Mums,australian garage punk,36,21341,0.298,0.876,9,-6.489,1,0.0557,0.0227,0.412,0.16,0.669,178.137,4,angry
spotify:track:71HALC2H5zRYO5LULHfHcU,Moptop,spotify:artist:0otAqZw8htTsGHfqR491Yh,Sleaford Mods,chamber psych,51,116108,0.84,0.757,2,-7.072,1,0.0502,0.632,0.117,0.168,0.965,179.906,4,angry
spotify:track:6FbTqmb4PfvXLH8NU1ishX,Drained Lake,spotify:artist:18TNVFTJ6WfeicsMRrdJHI,Metz,canadian punk,41,56852,0.292,0.975,7,-3.851,1,0.0987,1.58e-05,0.959,0.281,0.038,88.927,4,angry
spotify:track:3r0ibR9Yp85f4gADGdUaS7,Factory Settings,spotify:artist:1zeT022vOyMGqBCTSs9qiI,JOHN (TIMESTWO),uk noise rock,18,4429,0.283,0.963,2,-4.87,1,0.0658,3.96e-05,0.039,0.314,0.467,184.713,4,angry
spotify:track:3SKQZeo0wIhoacUvIQ1IX5,Stimulation,spotify:artist:2bs3QE2ZMBjmb0QTqAjCj3,Preoccupations,calgary indie,40,66359,0.151,0.93,0,-5.156,1,0.171,0.000508,0.686,0.371,0.231,163.983,4,angry
spotify:track:5zjTSY2n9zGP0fNCgJbGfM,Metal,spotify:artist:0UAwcG0xu1yFjVknsEV4mu,FEWS,chamber psych,26,9087,0.38,0.9,9,-5.571,1,0.0633,0.00602,0.87,0.328,0.107,168.444,4,angry
spotify:track:2SMvGVRBgG9kplwUhgFSmY,...And The Hazy Sea,spotify:artist:580mg2IiCqPs9dmDUkJj2x,Cymbals Eat Guitars,indie rock,25,24142,0.246,0.442,4,-8.431,1,0.0321,0.0183,0.296,0.336,0.247,80.308,4,angry
spotify:track:1bic7g39VWffJZT0s3oZdU,Gina Works at Hearts,spotify:artist:0qGPycvPHafmEPTOm4M7Tu,DZ Deathrays,australian garage punk,45,55841,0.372,0.961,10,-3.94,1,0.0967,2.76e-05,0.00016,0.278,0.377,169.057,4,angry
spotify:track:2yY0LXGpN7U2y5tbagNnXq,Black Paint,spotify:artist:5RADpgYLOuS2ZxDq7ggYYH,Death Grips,alternative hip hop,62,534733,0.486,0.995,11,-3.611,1,0.0636,0.0533,0.000298,0.674,0.142,117.26,4,angry
spotify:track:5iy1CCubJb2vyKxDASUqA7,Whole Foods,spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,alternative hip hop,65,308765,0.832,0.694,1,-4.199,1,0.593,0.0769,0.0,0.391,0.849,146.328,4,angry
spotify:track:57IcHzP3Die4I8bv54uENH,Born Into This,spotify:artist:40HeNm05FEAxGx8gUOV4my,The Soft Moon,dark post-punk,43,73845,0.279,0.963,7,-6.598,0,0.135,0.000457,4.76e-05,0.279,0.078,152.041,4,angry
spotify:track:1od1DwjPlypCwCM2pl6wv0,Face (Youth Code Remix),spotify:artist:5HJ2kX5UTwN4Ns8fB5Rn1I,clipping.,alternative hip hop,56,160019,0.481,0.861,1,-7.381,1,0.165,0.112,0.453,0.197,0.391,195.897,4,angry
spotify:track:4RXKN8UxU0pp7JBrzqB2go,Paul,spotify:artist:7IdPmzvB3PugXieZE9vS4S,Girl Band,chamber psych,37,41393,0.297,0.527,9,-14.112,1,0.0559,0.0369,0.913,0.111,0.0747,156.94,4,angry
spotify:track:5CCQrlal29OFVodk0y8nKc,Kitten,spotify:artist:3bQOdXdA0JLHAVHavCMqs8,Desperate Journalist,garage psych,17,6588,0.268,0.908,4,-4.538,0,0.0631,0.0869,0.0595,0.274,0.537,158.674,4,angry
spotify:track:1gOInlbWGOhI8bc86CPJRb,Cred Woes,spotify:artist:2z78AlkdwE2Ghj9EB50M6z,Liars,dance-punk,37,64585,0.808,0.639,0,-10.954,0,0.204,0.0438,0.0253,0.113,0.186,139.071,4,angry
spotify:track:16KkFy6E7p2I7tTDpfBCCl,Just Exist,spotify:artist:16QCJENzcdhwka9bTKYMVB,Touché Amoré,alternative emo,52,128463,0.168,0.934,3,-4.044,0,0.041,1.43e-05,0.00122,0.446,0.603,174.986,3,angry
spotify:track:4Ekuh80wc0r4NEPY0boaKB,Glass,spotify:artist:1wwdZiPDXIR9nGbd2Fh279,HOPE,na,17,1096,0.382,0.863,6,-6.195,0,0.0789,0.00147,0.0793,0.104,0.298,137.853,4,angry
spotify:track:5iIuyRoh8BbyNuKFbxmlqC,Skandinavisches Design,spotify:artist:7rdm7IB4LaHSy1PvRzXnmc,Die Nerven,german indie,28,11672,0.438,0.902,1,-6.62,0,0.0497,0.00498,0.861,0.0665,0.598,93.334,4,angry
spotify:track:400PdC8w7nzIh2vqalEbSA,You’re Welcome,spotify:artist:6bUJpbekaIlq2fT5FMV2mQ,Wavves,indie garage rock,50,211404,0.539,0.627,2,-5.412,1,0.0647,0.000378,6.34e-05,0.101,0.219,115.299,4,angry
spotify:track:35QYh93IOZELJg5nsf2SJi,Confidence,spotify:artist:1G1vSdh0wuYFKr1bUpBhUc,Dead Pretties,english indie rock,16,3621,0.378,0.902,10,-5.59,1,0.12,0.000244,4.42e-05,0.581,0.835,133.608,4,angry
spotify:track:7axRXXJXGahXtMQfhReCd0,Template,spotify:artist:2avexiikdhSK4oYeLuanCD,Friends Of Gas,german post-punk,15,2179,0.42,0.634,11,-5.61,1,0.0338,0.0213,0.281,0.121,0.716,177.076,3,angry
spotify:track:125meOkyPrAfG3a41pOwyk,Six Wave Hold-Down,spotify:artist:5hEP2P4E1FjoFYdhhxe7vi,Hot Snakes,dance-punk,36,34548,0.377,0.991,5,-4.035,1,0.0508,3.3e-06,0.0932,0.365,0.537,77.275,4,angry
spotify:track:0duGfP1EqVLz3aWM7BgeHm,Pleasant Heart,spotify:artist:2VhVBXSB8n2KxuzKVZNxTY,Ought,art punk,36,43667,0.228,0.873,2,-5.44,1,0.0795,0.0193,0.604,0.083,0.161,99.193,4,angry
spotify:track:7FeeQVg6yID8laNUH0LlX8,Freeze Me,spotify:artist:18H0sAptzdwid08XGg1Lcj,Death From Above 1979,alternative dance,53,212627,0.512,0.724,0,-5.912,1,0.0313,0.000827,0.000144,0.237,0.531,130.037,4,angry
spotify:track:6JkVFvFqjltBobtFa16ajM,Hypnotised,spotify:artist:3xByNj8XW17oW0wsJhgzYL,Slaves,english indie rock,57,160139,0.297,0.965,4,-0.001,0,0.102,0.000231,0.147,0.107,0.238,199.959,4,angry
spotify:track:2NUQHW595sHxV58tUyw7s5,Alcohol,spotify:artist:3P6duIn7oHeiBACZfYeNud,FIDLAR,australian garage punk,57,260179,0.562,0.944,7,-3.763,1,0.093,0.00528,0.0276,0.726,0.501,136.957,4,angry
spotify:track:7rSKClwEWhLnNAEASAYRXE,Hey Heartbreaker,spotify:artist:2DaP4uXwKOXAaD77XokW9a,Dream Wife,chamber psych,40,48423,0.423,0.918,4,-4.038,1,0.0632,0.0149,0.192,0.0826,0.68,140.07,4,angry
spotify:track:1Rz1CTinAymBA4dcMPGijY,Real Thing,spotify:artist:2qnpHrOzdmOo1S4ox3j17x,Turnstile,hardcore punk,50,104795,0.51,0.801,1,-5.03,1,0.0355,0.000311,0.895,0.357,0.358,84.972,4,angry
spotify:track:3UDiS1CvY3Umfw7UAGDzMQ,Ignorecam,spotify:artist:6FTONkEJQsCSpoDHqaAP1V,Pissed Jeans,garage psych,33,30079,0.436,0.908,11,-4.009,1,0.0404,1.26e-05,0.000692,0.343,0.357,93.036,4,angry
spotify:track:3v9he9l58ShHM1t2v4ryPp,Heavy Metal Suicide,spotify:artist:3sWLSYm3MFYosc4AZhwajg,Ringo Deathstarr,american shoegaze,40,39856,0.369,0.848,2,-4.41,0,0.0799,0.000212,0.684,0.661,0.447,120.148,4,angry
spotify:track:3CmPoNTAAm3HOvN7WBbIKI,Sad Person,spotify:artist:1WFsBUAgQmrGQQEUyFKS60,Savages,modern alternative rock,36,109223,0.484,0.782,11,-8.362,0,0.0644,0.00452,0.0665,0.213,0.114,89.889,4,angry
spotify:track:6o8ZDQV9hWWvDJwvHNbJQc,Say Yeah,spotify:artist:5F0yhCMTui7a3vPZUTslV3,Rome Is Not A Town,gothenburg indie,6,1730,0.404,0.897,7,-5.149,0,0.0729,0.000223,0.674,0.0927,0.41,142.316,4,angry
spotify:track:3SADK6SH4MVuUxEzNd2Fg3,"Girl, You Couldn't Do Much Better On The Beach",spotify:artist:3sVKVwY8TD445BiC6Q4B43,Palma Violets,indie rock,34,58126,0.175,0.965,7,-2.795,1,0.0527,0.0232,0.028,0.0451,0.393,169.613,4,angry
spotify:track:0eGFj6VZqgeTct1uZoNC7Y,I See Everything,spotify:artist:7lQKE6HaKQcCsgLRMhsh5W,La Dispute,alternative emo,55,260372,0.508,0.814,7,-5.457,1,0.0312,0.0023,0.0435,0.58,0.426,105.901,4,angry
spotify:track:2wmou3b5KzJeBvNCUqZ0r6,Pronoia,spotify:artist:529iCHdiqFuKYZPjXmimkh,Strange Wilds,olympia wa indie,4,1279,0.38,0.983,9,-5.277,1,0.232,0.000448,0.00742,0.411,0.0971,160.831,4,angry
spotify:track:4LH8kszHSjjOSXYBSlzKml,Wait,spotify:artist:2YFBqMMiIIL4XyiEwqySUQ,Protomartyr,alternative rock,48,65379,0.358,0.593,9,-11.816,1,0.0322,0.000152,0.000745,0.17,0.486,80.453,4,angry
spotify:track:3CDM0EhPFmt2nVXU3tCfg9,Broken Hours,spotify:artist:03hlOXqRyyXO3ectp3eEbU,Iceage,danish alternative rock,38,65658,0.245,0.669,0,-6.997,1,0.0398,0.000309,0.531,0.0814,0.394,118.0,4,angry
spotify:track:1IwTNoW71yZvm0CTexTQDw,Deconstruct,spotify:artist:0IPsENxttHn3ejcfAfx92H,O'Brother,dreamo,35,24327,0.4,0.906,9,-5.78,1,0.0715,0.02,0.00795,0.0848,0.23,147.092,4,angry
spotify:track:5oE5MSlHg0Pj2jdPmusrkk,The Unspoiled,spotify:artist:5e9048O5CDVvCgSmUEJA06,Esben and the Witch,brighton indie,24,22837,0.198,0.463,7,-10.918,0,0.0496,0.507,0.0912,0.366,0.266,169.746,3,angry
spotify:track:2hjUnSwnyUG1goeRnxo2nk,The Feeling,spotify:artist:76raIy8boaM9sf9gMGXGJ5,Lil Texas,electronic trap,44,15658,0.637,0.999,11,0.685,0,0.198,0.39,0.229,0.332,0.0865,160.013,4,angry
spotify:track:2Uky2FZyXXf6aG1RQkOUpN,Warriors,spotify:artist:0wr85NuJuAYZsRzP1lJgiV,Wildstylez,classic hardstyle,62,156991,0.33,0.792,1,-4.744,0,0.0468,0.000518,0.0,0.0482,0.14,149.848,4,angry
spotify:track:3DkI2KC67MVUyteg6R0rN3,Other Half Of Me,spotify:artist:5hnFqGY2kc233cXstqrGev,Deepack,classic hardstyle,36,15602,0.356,0.981,0,-2.769,1,0.0523,0.00431,0.305,0.413,0.121,150.002,3,angry
spotify:track:4UJie4npIuGkiA8rkndBS6,Addicted to the Bass,spotify:artist:5QySqc6yAFDx9m7fedFZmC,Brennan Heart,classic hardstyle,69,240180,0.6,0.918,5,-2.909,0,0.062,0.0107,0.00118,0.104,0.267,149.999,4,angry
spotify:track:6tFXlFQdS37SAN6GuEmmrb,Rock Rhyme Funk Roll,spotify:artist:18PNlguj4UWXG46wBu567s,Max Enforcer,classic hardstyle,44,27457,0.533,0.983,0,-0.974,1,0.279,0.0244,0.0121,0.428,0.229,150.095,4,angry
spotify:track:40PNoHlTWzatS0dbhah6AW,Inception,spotify:artist:1Wt63OMKtv6v2ivHuQLm2C,Coone,belgian edm,63,154191,0.57,0.929,11,-4.207,0,0.193,0.00967,0.0,0.223,0.373,75.019,4,angry
spotify:track:13GdQLBSDCKcdKEKJnRqCg,Voodoo,spotify:artist:4jxFb0CASzyps1aMpZOxyi,Envine,hardstyle,43,4711,0.238,0.826,8,-6.686,1,0.0958,0.00214,0.00116,0.104,0.208,150.07,4,angry
spotify:track:24Yh9vNFl3CXhdiRVRNZ7E,Time Machine,spotify:artist:4f0OXMMSxr0r8Ztx6CdpAl,Sub Zero Project,euphoric hardstyle,61,88355,0.321,0.953,1,-5.657,1,0.463,0.000585,6.77e-05,0.0813,0.14,147.776,4,angry
spotify:track:06wgx2IGE8gme8tJpQQtVk,Hit 'Em,spotify:artist:41lWiT1FGPMHKu8DEoOMGm,Refract,hardstyle,25,730,0.51,0.909,2,-3.51,1,0.0777,0.00439,1.2e-05,0.915,0.336,155.078,4,angry
spotify:track:5AKvkVlga2OIliRHXsu0WQ,Somebody to Love,spotify:artist:4PfIqZ42C6oJEF0BCviYqg,PsykozBrothers,nightcore,28,9792,0.406,0.773,7,-4.223,1,0.0358,0.024,0.00037,0.13,0.319,149.736,4,angry
spotify:track:0OKHUom3gY9xWago6Y1BKk,Paper Thin - Headhunterz Remix,spotify:artist:45eNHdiiabvmbp4erw26rg,ILLENIUM,edm,78,1000850,0.398,0.799,1,-4.424,1,0.0484,0.031,6.59e-06,0.19,0.288,154.046,4,angry
spotify:track:3l4lCJ3LAIUelwR5dYM92B,The Future,spotify:artist:7yip7koKz1Y1oZ8EY7oX54,Bass Prototype,hardstyle,35,335,0.463,0.944,7,-6.045,0,0.0528,0.00358,0.636,0.359,0.0704,149.948,4,angry
spotify:track:2ybm6gECxGAXmmsoNUtgLc,All Or Nothing,spotify:artist:0MBGxwmCdXdO26ojaNcT64,Atmozfears,classic hardstyle,57,72697,0.518,0.846,11,-3.717,0,0.0494,0.00904,1.18e-06,0.12,0.249,149.947,4,angry
spotify:track:1DAERWYDdlSiRLCOr7vq9t,Good Times,spotify:artist:3zMzp2r0t2tmgQ2TlrFtur,Necroformers,euphoric hardstyle,23,156,0.539,0.958,3,-3.244,0,0.0467,0.00131,0.362,0.343,0.366,149.983,4,angry
spotify:track:26aTIeF87ZP7IprFP3vqbi,Shake The Ground,spotify:artist:0wr85NuJuAYZsRzP1lJgiV,Wildstylez,classic hardstyle,62,156991,0.34,0.933,9,-4.564,0,0.0589,0.00445,0.000227,0.151,0.137,149.977,4,angry
spotify:track:6gzoKKvtqZvZ3rNSsBT2cb,Breakthrough,spotify:artist:6TIeewRIC6pGGn6i2n4HPW,Wav3motion,euphoric hardstyle,31,1786,0.587,0.856,1,-3.578,0,0.0336,0.0201,0.0214,0.298,0.413,149.992,4,angry
spotify:track:2l6OOzRZ5LYeE2ln1IuLys,REJECTOFRAGE,spotify:artist:5eHs2hHfUzGizdnrLjc3CW,Act of Rage,rawstyle,50,28741,0.502,0.945,7,-2.691,1,0.256,0.0294,6.1e-06,0.329,0.182,155.033,4,angry
spotify:track:6G5frVeQSINwJu7DNqPXJY,(We Are) Indestructible - Mindblast Remix,spotify:artist:7momuad2Twkv5O7MY3dODa,Frontliner,classic hardstyle,53,82731,0.487,0.911,9,-2.75,0,0.067,0.0775,0.000148,0.486,0.518,155.004,4,angry
spotify:track:4SadIiJGMYMFltjEbqG3Ik,Garden Of Magic,spotify:artist:18pYFSeMi7sOL6nGMICHtS,Psyko Punkz,classic hardstyle,53,80840,0.189,0.803,11,-4.536,1,0.0738,0.00826,1.28e-06,0.101,0.102,155.207,4,angry
spotify:track:7E3ftAqsm7MguTKbPm1TaF,In My Brain,spotify:artist:5liX0vRbvORENzGrNlmJ4J,Damian Ray,euphoric hardstyle,29,851,0.51,0.875,11,-4.059,0,0.0603,0.00436,0.000234,0.211,0.225,149.953,4,angry
spotify:track:6JRzMGFKTgf5c76qV6uT9F,Jupiter - Brennan Heart Remix,spotify:artist:4xcDVatLFh6qlcm41er3LV,Jerome,german house,68,34608,0.33,0.957,6,-3.558,1,0.0473,0.0796,1.84e-06,0.176,0.217,145.382,4,angry
spotify:track:0Wfa2mEsDhT990Fe0m8Jn5,Cold Blooded,spotify:artist:4VaGNn14WfmwpsVvJ9mN7i,GVBBZ,hardstyle,36,1093,0.483,0.884,8,-4.331,0,0.172,0.0287,4.48e-05,0.396,0.352,155.137,4,angry
spotify:track:1a3M9MU7mmhQerLzHSGD3w,My Beautiful Fantasy,spotify:artist:7AGSJihqYPhYy5QzMcwcQT,Phuture Noize,australian dance,57,47939,0.319,0.865,2,-2.528,0,0.0415,0.132,0.0,0.152,0.0845,155.174,4,angry
spotify:track:5Hpg6aXiG49rFNggLmIRkk,Dances Of The Soul (Galactixx Remix),spotify:artist:2APqPsoL9PeToCSlgmBcON,NSCLT,hardstyle,23,3006,0.405,0.953,0,-4.405,0,0.0571,0.000845,0.744,0.0735,0.163,149.951,4,angry
spotify:track:4WNpRHWCjNNKeqrPSbdkH4,Slaves To The System,spotify:artist:4FApejrnKXgmvrVmBMRO2l,Sub Sonik,hardstyle,49,18870,0.336,0.925,0,-4.939,1,0.368,0.00654,2.09e-05,0.619,0.261,157.451,3,angry
spotify:track:45omzvsTOXNvNw3GeylrPz,Up To Be Great,spotify:artist:6xFfLbWlEWMZQTXu48268D,The Dreamerz,hardstyle,11,75,0.491,0.98,9,-3.318,0,0.0799,0.0606,0.0084,0.314,0.162,150.022,4,angry
spotify:track:3Y3bmSM9VKxrdtc50c8LhQ,It's On,spotify:artist:5akubyqg9eYtnCtDEeJz2s,Dr Rude,hardstyle,38,10798,0.471,0.944,7,-3.914,0,0.08,0.0243,0.0267,0.313,0.243,152.001,4,angry
spotify:track:0TxkpEuyQT4r4zHzRoecc3,Free,spotify:artist:7HnrpGaNE5u7f2BMNedcKu,Deenis,hardstyle,27,655,0.445,0.907,10,-5.508,0,0.0475,0.00543,0.0087,0.0878,0.328,150.0,4,angry
