"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"","track_uri","track_name","mood","artist_uri","artist_name","genre","popularity","followers","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"spotify:track:0T6RSXxFhW8dRTWHI604ld","spotify:track:0T6RSXxFhW8dRTWHI604ld","One Minute (feat. Kanye West & Travis Barker)","angry","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","emo rap","91","23702653","0.568","0.636","11","-4.265","1","0.204","0.00671","0.0","0.105","0.879","113.497","5"
"spotify:track:0at89DgpVeImkVrQ0htbVm","spotify:track:0at89DgpVeImkVrQ0htbVm","Pulse of the Maggots","angry","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","alternative metal","79","6577046","0.218","0.994","7","-2.222","1","0.291","0.00301","3.4e-06","0.228","0.112","87.469","4"
"spotify:track:5omWAB5iNMHvbAfBSzkdu8","spotify:track:5omWAB5iNMHvbAfBSzkdu8","You're Going Down","angry","spotify:artist:7qAcXJgt1PWnxwUgxMdyuk","Sick Puppies","alternative metal","60","658870","0.488","0.842","6","-5.926","1","0.0469","0.0116","0.00127","0.146","0.41","90.003","4"
"spotify:track:7EwbhjxYf6osrwwPOVOSOT","spotify:track:7EwbhjxYf6osrwwPOVOSOT","SiCK IN THE HEAD","angry","spotify:artist:3EIX8WuD9ybB4ruz0MSilB","Lil Gnar","atl hip hop","60","277672","0.766","0.878","2","-5.19","1","0.504","0.0115","0.0","0.428","0.361","75.007","4"
"spotify:track:3K4HG9evC7dg3N0R9cYqk4","spotify:track:3K4HG9evC7dg3N0R9cYqk4","One Step Closer","angry","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","alternative metal","86","17492925","0.492","0.969","9","-4.419","1","0.0491","0.0014","1.32e-06","0.0787","0.538","95.136","4"
"spotify:track:6WaYiQUPel70HUaCZj5eND","spotify:track:6WaYiQUPel70HUaCZj5eND","Scars","angry","spotify:artist:3Uobr6LgQpBbk6k4QGAb3V","I Prevail","modern rock","72","750740","0.505","0.964","7","-3.673","1","0.0718","9.97e-05","2.85e-06","0.113","0.571","138.021","4"
"spotify:track:5T0YyRxyxtLDxLYJhLjqWM","spotify:track:5T0YyRxyxtLDxLYJhLjqWM","33rd Blakk Glass","angry","spotify:artist:1kMVs324xI4K0tQrKqA4c4","City Morgue","dark trap","65","200923","0.373","0.862","1","-1.98","1","0.0612","0.162","0.0","0.48","0.32","113.252","5"
"spotify:track:56fiFTRrSiHHH3gBeaTg2P","spotify:track:56fiFTRrSiHHH3gBeaTg2P","Nero Forte","angry","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","alternative metal","79","6577046","0.336","0.978","7","-2.358","1","0.0846","0.000437","0.000525","0.138","0.496","129.842","4"
"spotify:track:5V3mdRI2yQxbSsJGDPc5lD","spotify:track:5V3mdRI2yQxbSsJGDPc5lD","Chop Suey!","angry","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","alternative metal","80","6760308","0.42","0.929","7","-3.899","0","0.121","0.000353","0.000747","0.122","0.3","127.204","4"
"spotify:track:4SsgF844NGbl7UFcymqWKy","spotify:track:4SsgF844NGbl7UFcymqWKy","Red Flag","angry","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","alternative metal","79","6577046","0.386","0.977","9","-2.823","0","0.0439","2.12e-05","0.241","0.114","0.348","108.461","4"
"spotify:track:5UShsJdqJLZkl5JNj1ITlP","spotify:track:5UShsJdqJLZkl5JNj1ITlP","DRUGS","angry","spotify:artist:3FCYSWNVmpjTCiwzJwbMAC","lil aaron","emo rap","60","86924","0.475","0.776","0","-4.745","1","0.039","0.000715","0.0","0.597","0.561","165.088","4"
"spotify:track:6RJdYpFQwLyNfDc5FbjkgV","spotify:track:6RJdYpFQwLyNfDc5FbjkgV","Stricken","angry","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","alternative metal","77","4407032","0.404","0.969","8","-2.938","1","0.195","8.51e-05","0.0114","0.268","0.29","173.878","4"
"spotify:track:78EefdTCNuKoiWCpZObKAQ","spotify:track:78EefdTCNuKoiWCpZObKAQ","AK-47","angry","spotify:artist:5KB6Q3gAQiVtQCwDeFCyv3","Scythe Gang 666","na","29","1460","0.555","0.905","2","-8.287","1","0.184","0.0023","4.01e-05","0.616","0.328","145.965","4"
"spotify:track:6zKF4293k44ItKWJJgrhXv","spotify:track:6zKF4293k44ItKWJJgrhXv","My Curse","angry","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","alternative metal","67","1318980","0.197","0.956","10","-2.908","0","0.0663","7.61e-05","0.00992","0.261","0.209","177.018","3"
"spotify:track:40rvBMQizxkIqnjPdEWY1v","spotify:track:40rvBMQizxkIqnjPdEWY1v","Down with the Sickness","angry","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","alternative metal","77","4407032","0.695","0.876","3","-4.262","0","0.0553","0.000996","6.89e-06","0.106","0.941","89.954","4"
"spotify:track:6kNpgJ9jqXcTH5Z5DxxqXi","spotify:track:6kNpgJ9jqXcTH5Z5DxxqXi","Fuck The Beat Up","angry","spotify:artist:7LjoOGD9rMWkR8clGUu2Id","Fahjah","na","37","2169","0.799","0.978","8","-3.298","0","0.302","0.0516","0.00234","0.319","0.551","159.965","4"
"spotify:track:1Q3tV9YnDJTY6SbCfZKXZz","spotify:track:1Q3tV9YnDJTY6SbCfZKXZz","Alone - Sullivan King Remix","angry","spotify:artist:72iCiKwu6nu6Qq9emIwzYv","Kayzo","brostep","60","143212","0.401","0.963","6","-0.263","0","0.0826","0.00237","1.74e-05","0.105","0.174","149.961","4"
"spotify:track:5QNEtckbp2AR7gVnknuZoK","spotify:track:5QNEtckbp2AR7gVnknuZoK","Dumb Sh!t (with Jasiah)","angry","spotify:artist:5CMaNobmJYgXcfiT0zYOwi","WHIPPED CREAM","canadian electronic","54","42068","0.719","0.903","1","-5.07","1","0.378","0.318","0.0786","0.962","0.544","123.064","4"
"spotify:track:4Mdjy28DrA7IjXrIkShP1b","spotify:track:4Mdjy28DrA7IjXrIkShP1b","Immersion","angry","spotify:artist:6dN5UfxApESUbFEY0skrCv","aRIEL","na","11","15","0.767","0.925","6","-12.033","0","0.0846","3.79e-06","0.955","0.086","0.142","140.014","4"
"spotify:track:47XjyQWeFiwo8zGjRDsJKD","spotify:track:47XjyQWeFiwo8zGjRDsJKD","Invincible","angry","spotify:artist:2mxNzGDRK6oFFJN8CqBUNr","Skellism","na","36","3543","0.394","0.972","8","-1.109","0","0.484","0.0599","2.88e-05","0.117","0.139","149.869","4"
"spotify:track:6fbAXYLWfLj8jMIpuNdKos","spotify:track:6fbAXYLWfLj8jMIpuNdKos","Beauty & The Grim","angry","spotify:artist:2tKDLqWxsyXDmWoA4tHspF","Dr. Ozi","canadian electronic","37","30198","0.617","0.992","2","-2.327","1","0.294","0.000907","0.101","0.267","0.526","149.898","4"
"spotify:track:0Zp0l6SKUOX3LV3MceJzNX","spotify:track:0Zp0l6SKUOX3LV3MceJzNX","Texcore Chainsaw Massacre","angry","spotify:artist:76raIy8boaM9sf9gMGXGJ5","Lil Texas","electronic trap","44","15415","0.461","0.998","0","1.233","1","0.0925","4.32e-05","0.622","0.325","0.0289","119.997","4"
"spotify:track:5M9nkBwHeJQQyHqie4MhX3","spotify:track:5M9nkBwHeJQQyHqie4MhX3","Birthing a God's Eye","angry","spotify:artist:0sznCLTOCia8kZFbKpXyz1","Daphne Lundqvist","na","9","192","0.411","0.883","7","-4.263","1","0.0413","4.47e-06","0.815","0.318","0.308","93.014","4"
"spotify:track:70NEQeOCAz5jl6CS8SQ6Vg","spotify:track:70NEQeOCAz5jl6CS8SQ6Vg","Anarchy","angry","spotify:artist:7GvVTb8yFV0ZrdI30Qce6T","Delta Heavy","brostep","56","114251","0.474","0.932","0","-2.376","1","0.0547","0.00197","9.11e-05","0.0826","0.4","174.903","4"
"spotify:track:7Djhup0pJRq54FX1LMx17L","spotify:track:7Djhup0pJRq54FX1LMx17L","How I Like It","angry","spotify:artist:4mrBetqy378Jf1y6NLszlx","VINAI","big room","67","390906","0.603","0.988","0","-2.28","1","0.0885","0.00176","4.29e-05","0.221","0.182","160.12","4"
"spotify:track:5TTX8tnS8kxYPPCSAFPsCg","spotify:track:5TTX8tnS8kxYPPCSAFPsCg","Blood","angry","spotify:artist:5CMaNobmJYgXcfiT0zYOwi","WHIPPED CREAM","canadian electronic","54","42068","0.562","0.652","0","-4.803","1","0.0662","0.00732","0.338","0.174","0.107","75.02","4"
"spotify:track:7dDVtGrCNaamyZEm8MNH2Y","spotify:track:7dDVtGrCNaamyZEm8MNH2Y","SOULTAKER","angry","spotify:artist:2d7Oro82tVznMBYXDoGiHy","ARTIX!","dubstep","28","2670","0.472","0.997","2","0.223","1","0.859","0.00709","0.000238","0.506","0.0768","144.842","4"
"spotify:track:4Y9uW1lWsW5ydRQK6Ifckw","spotify:track:4Y9uW1lWsW5ydRQK6Ifckw","Tell Me","angry","spotify:artist:6LiWlIUtgDUn83O8i2K2b2","Rawtek","electronic trap","31","9163","0.64","0.956","11","-2.414","0","0.0575","0.000746","0.0862","0.119","0.158","150.016","4"
"spotify:track:2GwrpOf0jMPtijdw9qwpXe","spotify:track:2GwrpOf0jMPtijdw9qwpXe","Tongue Tied (with YUNGBLUD & blackbear) - HiGuys Remix","angry","spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Marshmello","brostep","88","28360222","0.516","0.805","1","-7.227","0","0.145","0.00716","3.43e-06","0.0588","0.346","149.982","4"
"spotify:track:7aWlR0ez1HZ9475vT3Ahl3","spotify:track:7aWlR0ez1HZ9475vT3Ahl3","Chop Shop","angry","spotify:artist:76raIy8boaM9sf9gMGXGJ5","Lil Texas","electronic trap","44","15415","0.544","0.997","1","1.329","1","0.349","0.129","0.0671","0.664","0.191","199.949","4"
"spotify:track:3sJPLse0vHsWELhzpqzqfI","spotify:track:3sJPLse0vHsWELhzpqzqfI","WDGAF","angry","spotify:artist:7LjoOGD9rMWkR8clGUu2Id","Fahjah","na","37","2169","0.713","0.917","2","-4.362","1","0.0916","0.000599","0.00416","0.331","0.408","147.995","4"
"spotify:track:5wI6JyGsOAhMVKcnADnBuk","spotify:track:5wI6JyGsOAhMVKcnADnBuk","R U Ready","angry","spotify:artist:3tS6ulfeDf1F3hqxFYud5d","Carbin","dubstep","40","17150","0.459","0.984","9","-1.544","1","0.0981","4.54e-05","0.635","0.246","0.314","150.06","4"
"spotify:track:4dB7bla8wMutu4Yq8stA7y","spotify:track:4dB7bla8wMutu4Yq8stA7y","Frisk","angry","spotify:artist:7yRimuQSC5Ks3T2Ts0iyZa","Patrick Topping","disco house","53","127550","0.606","0.954","1","-7.779","1","0.0356","5.06e-05","0.929","0.109","0.136","128.021","4"
"spotify:track:25SKfrMP4XWx8yOBWr0oka","spotify:track:25SKfrMP4XWx8yOBWr0oka","Sync Mode","angry","spotify:artist:4FoQJyBgyhdDCb1wdEgNZh","Hekler","deathstep","37","22930","0.506","0.993","7","1.313","1","0.197","0.0472","0.767","0.398","0.0772","139.923","4"
"spotify:track:34UBnPR0SscsOcvqLu27yx","spotify:track:34UBnPR0SscsOcvqLu27yx","Over Those","angry","spotify:artist:2tKDLqWxsyXDmWoA4tHspF","Dr. Ozi","canadian electronic","37","30198","0.699","0.993","1","-1.097","1","0.106","0.0463","0.485","0.106","0.305","150.049","4"
"spotify:track:3oVJKMowlkeQbxtMNPSG51","spotify:track:3oVJKMowlkeQbxtMNPSG51","MOVE","angry","spotify:artist:1kiZfWU37oS0pCOV7Os1Pj","GRAVEDGR","bass trap","50","29849","0.418","0.906","10","-4.231","0","0.301","0.19","0.0","0.792","0.698","139.755","4"
"spotify:track:7jkc0BRaTGwseDZr9JrVnt","spotify:track:7jkc0BRaTGwseDZr9JrVnt","How Long (feat. Steve Aoki and Tim McIlrath)","angry","spotify:artist:74NBPbyyftqJ4SpDZ4c1Ed","Tom Morello","modern alternative rock","58","88968","0.582","0.867","2","-6.837","1","0.0838","0.00224","0.0108","0.107","0.362","127.955","4"
"spotify:track:606LnHssjBNoQIrxa9KTYK","spotify:track:606LnHssjBNoQIrxa9KTYK","Shake","angry","spotify:artist:67qogtRNI0GjUr8PlaG6Zh","Zeds Dead","brostep","63","469878","0.501","0.913","8","-3.68","1","0.0657","1.78e-05","0.324","0.18","0.366","75.026","4"
"spotify:track:6G8Sy34KiXqt7Fzza4E1RZ","spotify:track:6G8Sy34KiXqt7Fzza4E1RZ","Fire Hazard","angry","spotify:artist:0xMCuSqF7uPefaatWnEx7F","Ruthless","na","40","7709","0.594","0.953","6","-3.113","1","0.159","0.0128","0.0","0.215","0.548","149.951","4"
"spotify:track:0vPvo2qG9oxhhPMss3MfdH","spotify:track:0vPvo2qG9oxhhPMss3MfdH","Chunky","angry","spotify:artist:7dtX3ykcuyVmts2HQnWgSP","Kompany","dubstep","50","44893","0.389","0.994","1","-0.38","1","0.354","0.00119","0.00291","0.24","0.265","149.965","4"
"spotify:track:6jPmJtau3Oh7WnJm0iH13z","spotify:track:6jPmJtau3Oh7WnJm0iH13z","Supernoize","angry","spotify:artist:47z7ZrgFoBvVpCnElCE3Zh","Yellow Claw","edm","68","937255","0.593","0.964","7","-4.595","1","0.0826","0.000291","0.911","0.0703","0.704","160.011","4"
"spotify:track:01GwMt79AGk31BrZCXl4Z4","spotify:track:01GwMt79AGk31BrZCXl4Z4","The Get Down","angry","spotify:artist:4zYX8Aa744hQ5O2hpAYQI3","Mike Cervello","deep big room","47","39020","0.663","0.992","1","-2.02","1","0.16","0.0461","0.63","0.0854","0.478","160.016","4"
"spotify:track:3vONyc0iqRBom23VxYlbiK","spotify:track:3vONyc0iqRBom23VxYlbiK","Wildchild","angry","spotify:artist:0QJKELJZZuLAjqLOOixJm5","The Bloody Beetroots","alternative dance","54","210252","0.699","0.969","11","-1.703","0","0.12","0.000161","0.475","0.0861","0.609","130.015","4"
"spotify:track:0yV4WcGbVWBX6QEVVtc4RB","spotify:track:0yV4WcGbVWBX6QEVVtc4RB","KAMIKAZE (VIP)","angry","spotify:artist:1kiZfWU37oS0pCOV7Os1Pj","GRAVEDGR","bass trap","50","29849","0.335","0.979","8","-0.932","1","0.0648","0.00195","0.165","0.511","0.181","95.11","4"
"spotify:track:1bbcBx4CBF8QgAHbZybBJJ","spotify:track:1bbcBx4CBF8QgAHbZybBJJ","Basspump Energy","angry","spotify:artist:6UUxzays99eg1cXeOrPVCr","Piecemaker","na","14","51","0.436","0.966","6","-3.729","1","0.0499","3.41e-06","0.893","0.689","0.249","95.021","4"
"spotify:track:6YiKRS9E0vOIqXC35Znher","spotify:track:6YiKRS9E0vOIqXC35Znher","Lol Trap Music","angry","spotify:artist:7IyxUmBgkkV4jh7kHoip34","Hi I'm Ghost","dubstep","38","24440","0.78","0.973","1","-1.182","1","0.3","0.0151","0.0203","0.133","0.389","144.999","4"
"spotify:track:4RexgxVL3yC2Ohx8vdEPqJ","spotify:track:4RexgxVL3yC2Ohx8vdEPqJ","Patient Zero","angry","spotify:artist:4f0OXMMSxr0r8Ztx6CdpAl","Sub Zero Project","euphoric hardstyle","61","87646","0.428","0.832","7","-4.869","1","0.0563","0.000346","0.147","0.649","0.194","149.849","3"
"spotify:track:2kf7vPgN1asz4IZ1bZ5hl8","spotify:track:2kf7vPgN1asz4IZ1bZ5hl8","Power","angry","spotify:artist:40Wl4GtvkAK0CdUwVQ17CP","Viticz","singaporean electronic","18","1051","0.481","0.984","1","-1.698","1","0.505","0.00109","0.475","0.155","0.286","158.065","4"
"spotify:track:59uE96HCuw7ZbpIp7dCtT4","spotify:track:59uE96HCuw7ZbpIp7dCtT4","Pumping Guns","angry","spotify:artist:4wm2p43N7iw80NkW0T5QmF","Hardfunction","hardstyle","30","1131","0.597","0.962","6","-3.067","0","0.0605","0.064","4.2e-05","0.0738","0.723","154.953","4"
"spotify:track:1ABPVPTaDj6ns11yDHeRm3","spotify:track:1ABPVPTaDj6ns11yDHeRm3","Issa","angry","spotify:artist:1KAvgimTLG9YZew4b9B4bG","Victor Niglio","electronic trap","34","8041","0.828","0.922","0","-2.215","1","0.151","0.0308","0.467","0.276","0.695","144.993","4"
"spotify:track:3PotQOsx243pKKnlBmq7i7","spotify:track:3PotQOsx243pKKnlBmq7i7","Gang Shit","angry","spotify:artist:06VibSJEr3GLxLBBZhRums","Dion Timmer","brostep","56","79521","0.658","0.912","11","-2.057","1","0.064","0.00428","0.00202","0.662","0.381","150.014","4"
"spotify:track:5MpbgwPLN8b3M7yJvwiQ4g","spotify:track:5MpbgwPLN8b3M7yJvwiQ4g","Get Up","angry","spotify:artist:2K9qsrYnsu1EWt7ZQkkuXb","Ray Volpe","brostep","45","50317","0.432","0.911","2","-2.259","0","0.0715","0.000534","0.639","0.127","0.0309","149.913","4"
"spotify:track:1HPKv8KcF2j5pCeKOMTO0o","spotify:track:1HPKv8KcF2j5pCeKOMTO0o","Warp 2.019 (feat. Steve Aoki) - Steve Aoki & Kayzo Remix","angry","spotify:artist:0QJKELJZZuLAjqLOOixJm5","The Bloody Beetroots","alternative dance","54","210252","0.664","0.994","1","-1.878","1","0.0716","0.000703","0.78","0.899","0.0377","132.982","4"
"spotify:track:7EwLvjIPPXLM4zFOFWWLNy","spotify:track:7EwLvjIPPXLM4zFOFWWLNy","Break Your Neck - Pt. 2 VIP","angry","spotify:artist:6M7RdR9ZP52h2mfNLmiHtU","Good Times Ahead","bass trap","61","298014","0.405","0.98","10","-2.37","0","0.167","0.000125","0.221","0.0652","0.206","139.889","4"
"spotify:track:6NY9Tz82iyFbimtnrGUVU1","spotify:track:6NY9Tz82iyFbimtnrGUVU1","Get Dumb","angry","spotify:artist:6xYGLouunUz3QAYt2aJF2E","Gino","na","23","758","0.738","0.818","11","-1.483","1","0.297","0.000172","0.713","0.0968","0.301","175.117","4"
"spotify:track:3lbG7kXExtAncE6upsGoTw","spotify:track:3lbG7kXExtAncE6upsGoTw","Gemini","angry","spotify:artist:0Vpv5NQP45aoAwj2XvWowr","DJ Noriken","j-core","34","11199","0.477","0.98","2","-3.894","1","0.187","0.00253","0.834","0.123","0.201","170.054","4"
"spotify:track:0YME8cJZHRVJBMYVWI4xCG","spotify:track:0YME8cJZHRVJBMYVWI4xCG","Jackhammer","angry","spotify:artist:2yT7X3Gg2S51DHz67FAYL6","SNAILS","bass trap","49","117515","0.417","0.996","1","-0.455","1","0.471","0.0544","0.0602","0.25","0.174","149.851","4"
"spotify:track:5w2AEneGnspPUGx3Lyh2da","spotify:track:5w2AEneGnspPUGx3Lyh2da","Lose Control","angry","spotify:artist:1sJbXvN5tJwsn9JQuM8fTo","Haus of Panda","canadian electronic","42","4222","0.64","0.994","6","-3.449","0","0.275","0.000658","0.543","0.106","0.398","150.027","4"
"spotify:track:1LZ4s4yuTmlsQy1udl1hPZ","spotify:track:1LZ4s4yuTmlsQy1udl1hPZ","Night Terror (feat. Of Mice & Men)","angry","spotify:artist:72iCiKwu6nu6Qq9emIwzYv","Kayzo","brostep","60","143212","0.657","0.744","7","-5.193","1","0.0341","0.00225","0.0433","0.362","0.241","90.026","4"
"spotify:track:4InWTUjCFcjpeHZKPYppIO","spotify:track:4InWTUjCFcjpeHZKPYppIO","Demons","angry","spotify:artist:6OmEJA1myxyRYNgU016xHY","Türküm","bass trap","47","21942","0.479","0.909","7","-6.626","1","0.0535","0.00242","0.956","0.354","0.408","116.986","4"
"spotify:track:2Tu7jeOyCldrpbGxbAOdY5","spotify:track:2Tu7jeOyCldrpbGxbAOdY5","Time To Rage","angry","spotify:artist:31DUXycJt0YIBoMXLI5UdV","Trampa","deathstep","43","54189","0.476","0.948","1","-1.562","1","0.319","0.00577","0.0351","0.0962","0.123","145.162","4"
"spotify:track:56p7ocnzcI01YD4fJ2Av8U","spotify:track:56p7ocnzcI01YD4fJ2Av8U","Bussback","angry","spotify:artist:7dtX3ykcuyVmts2HQnWgSP","Kompany","dubstep","50","44893","0.524","0.965","3","-1.351","0","0.275","0.00237","0.064","0.151","0.388","150.023","4"
"spotify:track:1dHWc12DGlakN9zBaIgOYB","spotify:track:1dHWc12DGlakN9zBaIgOYB","Vulcano Action - Reevoid Remix","angry","spotify:artist:04k0n1Rcz2MxqvZfioAOTE","Art Of Fighters","gabba","35","28746","0.519","0.975","4","-7.156","0","0.163","0.05","0.00221","0.134","0.416","177.974","4"
"spotify:track:4ylWnVILjhLHKZ56myd0Ih","spotify:track:4ylWnVILjhLHKZ56myd0Ih","Rockstar","angry","spotify:artist:5qeyfkj1A6rNsGz1n4jkgN","The Last Projkt","na","7","85","0.528","0.892","2","-5.039","1","0.0421","0.000902","0.0454","0.677","0.0647","149.972","4"
"spotify:track:4EJlVuaTWn0xlRj4XtaxzT","spotify:track:4EJlVuaTWn0xlRj4XtaxzT","Hot 1","angry","spotify:artist:7GQsOji7pfixzkLt63awo5","Tony Romera","bass house","47","16617","0.75","0.813","0","-4.266","1","0.139","0.00206","0.642","0.0781","0.326","140.051","4"
"spotify:track:6wUK8WB3cbNUAAGjNmKy3M","spotify:track:6wUK8WB3cbNUAAGjNmKy3M","Suffocate","angry","spotify:artist:72iCiKwu6nu6Qq9emIwzYv","Kayzo","brostep","60","143212","0.638","0.961","7","-1.726","1","0.3","0.0144","0.00141","0.175","0.664","150.065","4"
"spotify:track:1MNlykltsTiZxoM0eiyABq","spotify:track:1MNlykltsTiZxoM0eiyABq","Out of Time","angry","spotify:artist:5J3RIw3YwgyXeosItjR9GY","Riot Shift","rawstyle","42","10514","0.606","0.928","7","-4.025","1","0.233","0.0193","6.55e-05","0.404","0.284","154.978","4"
"spotify:track:3obM6mHia45brqwY4hRdbt","spotify:track:3obM6mHia45brqwY4hRdbt","Chaos","angry","spotify:artist:41OzfB8aTfAJWEOt2n5hNh","Criminal Mayhem","rawstyle","22","1052","0.549","0.983","4","-4.243","0","0.169","0.11","0.0173","0.148","0.247","154.981","4"
"spotify:track:0hRcqofC4vAplVxsGRWDmB","spotify:track:0hRcqofC4vAplVxsGRWDmB","Noya Clap","angry","spotify:artist:7rnzdGq1qPizursGNI1P0V","Bok Nero","na","50","3932","0.769","0.944","2","-0.732","1","0.272","0.0624","0.0","0.263","0.729","159.945","4"
"spotify:track:57OZJdfxB6ofTl1usLxhGt","spotify:track:57OZJdfxB6ofTl1usLxhGt","Rise Up","angry","spotify:artist:2oZVtrCwHyCZlIWAwy3VBn","Antiserum","dubstep","37","12406","0.284","0.962","0","-1.869","1","0.283","3.24e-05","0.251","0.535","0.349","75.046","4"
"spotify:track:1fgd6RdWXZIAPtV3K3bQk9","spotify:track:1fgd6RdWXZIAPtV3K3bQk9","Until Dawn","angry","spotify:artist:4Mtu6SsfyJ5yxKeyzpeWSw","Amentis","hardstyle","21","857","0.52","0.977","1","-3.489","1","0.08","0.00513","0.00173","0.771","0.717","150.056","4"
"spotify:track:5M3etptJRFTPmXYDv4kU9V","spotify:track:5M3etptJRFTPmXYDv4kU9V","Deadman - Krimer Remix","angry","spotify:artist:3BojQr5ihZly0IUXsLPN3w","Vulgatron","na","37","2671","0.413","0.995","9","1.172","1","0.441","0.0256","0.0","0.589","0.0748","72.991","4"
"spotify:track:3QeL6LDHqTfNNtenTUIz4J","spotify:track:3QeL6LDHqTfNNtenTUIz4J","Party (feat. Lil Debbie)","angry","spotify:artist:3EXfNuPuR3OFEdlyoSutcG","Sikdope","bass house","52","63531","0.712","0.973","10","-3.411","0","0.0746","0.000926","3.84e-05","0.0697","0.815","150.018","4"
"spotify:track:4hpjiky56u2GlOtbe0qqhJ","spotify:track:4hpjiky56u2GlOtbe0qqhJ","No Regrets","angry","spotify:artist:72iCiKwu6nu6Qq9emIwzYv","Kayzo","brostep","60","143212","0.669","0.979","0","-2.906","1","0.14","0.00567","0.327","0.131","0.331","139.988","4"
"spotify:track:0eoB5kBMPlmVyVEBzwoC74","spotify:track:0eoB5kBMPlmVyVEBzwoC74","O M G","angry","spotify:artist:6xYGLouunUz3QAYt2aJF2E","Gino","na","23","758","0.731","0.913","11","-1.015","1","0.0856","0.0197","0.169","0.112","0.325","174.98","4"
"spotify:track:0LEN0GuBusjCC7q9dk6WCX","spotify:track:0LEN0GuBusjCC7q9dk6WCX","Pain - Radio Edit","angry","spotify:artist:18uzxvwBb6oI9X25SsvkAe","Arzadous","hardstyle","26","1767","0.618","0.967","9","-1.916","0","0.191","0.0712","0.074","0.0706","0.417","154.943","4"
"spotify:track:1Emp3xfmcBxcFt8n4srZtr","spotify:track:1Emp3xfmcBxcFt8n4srZtr","BLISS 2K","angry","spotify:artist:4aBx7mA6lUOVhEsjokZrXb","MUST DIE!","brostep","44","96973","0.518","0.99","8","-1.734","1","0.107","0.0167","0.762","0.643","0.429","150.022","4"
"spotify:track:4YfFv067Z69dL6uiFgMSWb","spotify:track:4YfFv067Z69dL6uiFgMSWb","The End","angry","spotify:artist:5DygptUY6coQHpmgFfISzQ","A.M.C","bass house","42","15670","0.552","0.995","0","0.647","1","0.178","0.000286","0.216","0.783","0.41","172.025","4"
"spotify:track:4bzPSpOR6dzugcyy2jHaEp","spotify:track:4bzPSpOR6dzugcyy2jHaEp","Inner Strength","angry","spotify:artist:7LsIj2cflfPqS8px4dduGG","Degos & Re-Done","classic hardstyle","35","8193","0.46","0.931","10","-3.681","0","0.161","0.00283","0.208","0.394","0.123","155.089","4"
